#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 418: Corral Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous      N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous      N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous      N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous      N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Corral Pass (418) 
# Washington  SNOTEL Site - 5800 ft
# Reporting Frequency: Hourly; Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# As of: May 14, 2023 4:11:17 PM GMT-08:00
#
Date,Station Id,Station Name,Snow Water Equivalent (in),Snow Depth (in),Precipitation Accumulation (in),Air Temperature Observed (degF),Elevation (ft),Latitude,Longitude
2023-03-27 14:00,418,Corral Pass,32.8,83,35.9,30.0,5800,47.01872,-121.46464
2023-03-27 15:00,418,Corral Pass,32.8,84,35.8,31.3,5800,47.01872,-121.46464
2023-03-27 16:00,418,Corral Pass,32.8,83,35.8,30.4,5800,47.01872,-121.46464
2023-03-27 17:00,418,Corral Pass,32.8,83,35.8,28.4,5800,47.01872,-121.46464
2023-03-27 18:00,418,Corral Pass,32.8,84,35.8,26.1,5800,47.01872,-121.46464
2023-03-27 19:00,418,Corral Pass,32.8,84,35.7,26.1,5800,47.01872,-121.46464
2023-03-27 20:00,418,Corral Pass,32.7,84,35.7,26.2,5800,47.01872,-121.46464
2023-03-27 21:00,418,Corral Pass,32.7,83,35.7,26.4,5800,47.01872,-121.46464
2023-03-27 22:00,418,Corral Pass,32.7,83,35.7,26.1,5800,47.01872,-121.46464
2023-03-27 23:00,418,Corral Pass,32.6,83,35.6,26.6,5800,47.01872,-121.46464
2023-03-28 00:00,418,Corral Pass,32.7,83,35.6,26.2,5800,47.01872,-121.46464
2023-03-28 01:00,418,Corral Pass,32.6,83,35.6,26.2,5800,47.01872,-121.46464
2023-03-28 02:00,418,Corral Pass,32.6,83,35.6,25.7,5800,47.01872,-121.46464
2023-03-28 03:00,418,Corral Pass,32.6,83,35.6,25.0,5800,47.01872,-121.46464
2023-03-28 04:00,418,Corral Pass,32.6,83,35.6,25.3,5800,47.01872,-121.46464
2023-03-28 05:00,418,Corral Pass,32.6,83,35.6,24.3,5800,47.01872,-121.46464
2023-03-28 06:00,418,Corral Pass,32.6,83,35.6,24.1,5800,47.01872,-121.46464
2023-03-28 07:00,418,Corral Pass,32.6,83,35.6,25.0,5800,47.01872,-121.46464
2023-03-28 08:00,418,Corral Pass,32.5,83,35.6,26.1,5800,47.01872,-121.46464
2023-03-28 09:00,418,Corral Pass,32.6,83,35.6,26.8,5800,47.01872,-121.46464
2023-03-28 10:00,418,Corral Pass,32.6,82,35.7,27.5,5800,47.01872,-121.46464
2023-03-28 11:00,418,Corral Pass,32.6,82,35.7,29.7,5800,47.01872,-121.46464
2023-03-28 12:00,418,Corral Pass,32.6,82,35.7,31.6,5800,47.01872,-121.46464
2023-03-28 13:00,418,Corral Pass,32.6,82,35.7,31.1,5800,47.01872,-121.46464
2023-03-28 14:00,418,Corral Pass,32.6,82,35.8,32.4,5800,47.01872,-121.46464
2023-03-28 15:00,418,Corral Pass,32.5,82,35.8,29.7,5800,47.01872,-121.46464
2023-03-28 16:00,418,Corral Pass,32.6,82,35.8,28.6,5800,47.01872,-121.46464
2023-03-28 17:00,418,Corral Pass,32.6,82,35.8,27.5,5800,47.01872,-121.46464
2023-03-28 18:00,418,Corral Pass,32.6,82,35.8,27.3,5800,47.01872,-121.46464
2023-03-28 19:00,418,Corral Pass,32.6,82,35.8,27.5,5800,47.01872,-121.46464
2023-03-28 20:00,418,Corral Pass,32.7,84,35.8,27.5,5800,47.01872,-121.46464
2023-03-28 21:00,418,Corral Pass,32.7,84,35.8,27.5,5800,47.01872,-121.46464
2023-03-28 22:00,418,Corral Pass,32.7,85,35.8,28.0,5800,47.01872,-121.46464
2023-03-28 23:00,418,Corral Pass,32.7,85,35.8,27.9,5800,47.01872,-121.46464
2023-03-29 00:00,418,Corral Pass,32.7,85,35.8,27.5,5800,47.01872,-121.46464
2023-03-29 01:00,418,Corral Pass,32.7,85,35.8,27.5,5800,47.01872,-121.46464
2023-03-29 02:00,418,Corral Pass,32.7,85,35.8,28.0,5800,47.01872,-121.46464
2023-03-29 03:00,418,Corral Pass,32.7,85,35.8,26.1,5800,47.01872,-121.46464
2023-03-29 04:00,418,Corral Pass,32.7,85,35.8,26.6,5800,47.01872,-121.46464
2023-03-29 05:00,418,Corral Pass,32.6,85,35.8,27.9,5800,47.01872,-121.46464
2023-03-29 06:00,418,Corral Pass,32.7,85,35.8,26.6,5800,47.01872,-121.46464
2023-03-29 07:00,418,Corral Pass,32.7,84,35.8,27.7,5800,47.01872,-121.46464
2023-03-29 08:00,418,Corral Pass,32.7,84,35.9,29.5,5800,47.01872,-121.46464
2023-03-29 09:00,418,Corral Pass,32.7,84,35.9,31.5,5800,47.01872,-121.46464
2023-03-29 10:00,418,Corral Pass,32.7,84,35.9,33.3,5800,47.01872,-121.46464
2023-03-29 11:00,418,Corral Pass,32.7,84,36.0,33.1,5800,47.01872,-121.46464
2023-03-29 12:00,418,Corral Pass,32.7,84,36.0,33.3,5800,47.01872,-121.46464
2023-03-29 13:00,418,Corral Pass,32.7,84,36.0,34.2,5800,47.01872,-121.46464
2023-03-29 14:00,418,Corral Pass,32.8,84,36.0,35.8,5800,47.01872,-121.46464
2023-03-29 15:00,418,Corral Pass,32.8,84,36.0,34.2,5800,47.01872,-121.46464
2023-03-29 16:00,418,Corral Pass,32.8,84,36.0,35.1,5800,47.01872,-121.46464
2023-03-29 17:00,418,Corral Pass,32.8,84,36.0,33.6,5800,47.01872,-121.46464
2023-03-29 18:00,418,Corral Pass,32.8,84,36.0,30.9,5800,47.01872,-121.46464
2023-03-29 19:00,418,Corral Pass,32.8,84,36.0,28.8,5800,47.01872,-121.46464
2023-03-29 20:00,418,Corral Pass,32.7,84,35.9,28.6,5800,47.01872,-121.46464
2023-03-29 21:00,418,Corral Pass,32.6,84,35.8,28.8,5800,47.01872,-121.46464
2023-03-29 22:00,418,Corral Pass,32.6,84,35.8,28.8,5800,47.01872,-121.46464
2023-03-29 23:00,418,Corral Pass,32.6,84,35.8,27.3,5800,47.01872,-121.46464
2023-03-30 00:00,418,Corral Pass,32.6,84,35.8,28.2,5800,47.01872,-121.46464
2023-03-30 01:00,418,Corral Pass,32.6,84,35.8,27.7,5800,47.01872,-121.46464
2023-03-30 02:00,418,Corral Pass,32.6,84,35.8,27.7,5800,47.01872,-121.46464
2023-03-30 03:00,418,Corral Pass,32.6,84,35.8,28.8,5800,47.01872,-121.46464
2023-03-30 04:00,418,Corral Pass,32.6,84,35.8,28.8,5800,47.01872,-121.46464
2023-03-30 05:00,418,Corral Pass,32.6,84,35.8,28.2,5800,47.01872,-121.46464
2023-03-30 06:00,418,Corral Pass,32.6,84,35.8,28.2,5800,47.01872,-121.46464
2023-03-30 07:00,418,Corral Pass,32.6,84,35.8,28.8,5800,47.01872,-121.46464
2023-03-30 08:00,418,Corral Pass,32.6,84,35.8,30.0,5800,47.01872,-121.46464
2023-03-30 09:00,418,Corral Pass,32.6,84,35.9,31.5,5800,47.01872,-121.46464
2023-03-30 10:00,418,Corral Pass,32.6,84,35.9,34.5,5800,47.01872,-121.46464
2023-03-30 11:00,418,Corral Pass,32.7,83,36.0,36.7,5800,47.01872,-121.46464
2023-03-30 12:00,418,Corral Pass,32.7,83,36.0,36.5,5800,47.01872,-121.46464
2023-03-30 13:00,418,Corral Pass,32.7,83,36.0,36.7,5800,47.01872,-121.46464
2023-03-30 14:00,418,Corral Pass,32.7,83,36.0,32.4,5800,47.01872,-121.46464
2023-03-30 15:00,418,Corral Pass,32.7,83,36.0,32.2,5800,47.01872,-121.46464
2023-03-30 16:00,418,Corral Pass,32.7,82,36.0,30.0,5800,47.01872,-121.46464
2023-03-30 17:00,418,Corral Pass,32.7,82,36.0,29.8,5800,47.01872,-121.46464
2023-03-30 18:00,418,Corral Pass,32.7,82,36.0,28.4,5800,47.01872,-121.46464
2023-03-30 19:00,418,Corral Pass,32.6,83,35.9,27.0,5800,47.01872,-121.46464
2023-03-30 20:00,418,Corral Pass,32.6,83,35.9,26.1,5800,47.01872,-121.46464
2023-03-30 21:00,418,Corral Pass,32.6,82,35.9,25.3,5800,47.01872,-121.46464
2023-03-30 22:00,418,Corral Pass,32.6,83,35.9,24.8,5800,47.01872,-121.46464
2023-03-30 23:00,418,Corral Pass,32.6,82,35.8,24.4,5800,47.01872,-121.46464
2023-03-31 00:00,418,Corral Pass,32.6,82,35.8,23.9,5800,47.01872,-121.46464
2023-03-31 01:00,418,Corral Pass,32.6,82,35.8,23.7,5800,47.01872,-121.46464
2023-03-31 02:00,418,Corral Pass,32.6,82,35.8,23.5,5800,47.01872,-121.46464
2023-03-31 03:00,418,Corral Pass,32.6,82,35.8,23.5,5800,47.01872,-121.46464
2023-03-31 04:00,418,Corral Pass,32.6,82,35.8,23.5,5800,47.01872,-121.46464
2023-03-31 05:00,418,Corral Pass,32.6,82,35.8,23.5,5800,47.01872,-121.46464
2023-03-31 06:00,418,Corral Pass,32.6,82,35.8,23.7,5800,47.01872,-121.46464
2023-03-31 07:00,418,Corral Pass,32.6,82,35.8,24.6,5800,47.01872,-121.46464
2023-03-31 08:00,418,Corral Pass,32.6,82,35.8,25.9,5800,47.01872,-121.46464
2023-03-31 09:00,418,Corral Pass,32.6,82,35.9,27.3,5800,47.01872,-121.46464
2023-03-31 10:00,418,Corral Pass,32.6,82,35.9,28.2,5800,47.01872,-121.46464
2023-03-31 11:00,418,Corral Pass,32.7,82,35.9,28.9,5800,47.01872,-121.46464
2023-03-31 12:00,418,Corral Pass,32.7,82,36.0,29.5,5800,47.01872,-121.46464
2023-03-31 13:00,418,Corral Pass,32.8,82,36.0,29.3,5800,47.01872,-121.46464
2023-03-31 14:00,418,Corral Pass,32.9,83,36.1,29.7,5800,47.01872,-121.46464
2023-03-31 15:00,418,Corral Pass,33.0,83,36.2,30.7,5800,47.01872,-121.46464
2023-03-31 16:00,418,Corral Pass,33.0,84,36.2,29.3,5800,47.01872,-121.46464
2023-03-31 17:00,418,Corral Pass,33.1,84,36.2,28.8,5800,47.01872,-121.46464
2023-03-31 18:00,418,Corral Pass,33.1,84,36.2,28.2,5800,47.01872,-121.46464
2023-03-31 19:00,418,Corral Pass,33.1,85,36.2,27.9,5800,47.01872,-121.46464
2023-03-31 20:00,418,Corral Pass,33.1,85,36.2,27.7,5800,47.01872,-121.46464
2023-03-31 21:00,418,Corral Pass,33.2,86,36.2,27.9,5800,47.01872,-121.46464
2023-03-31 22:00,418,Corral Pass,33.3,86,36.2,27.9,5800,47.01872,-121.46464
2023-03-31 23:00,418,Corral Pass,33.2,87,36.2,28.2,5800,47.01872,-121.46464
2023-04-01 00:00,418,Corral Pass,33.3,87,36.3,27.0,5800,47.01872,-121.46464
2023-04-01 01:00,418,Corral Pass,33.4,88,36.3,26.4,5800,47.01872,-121.46464
2023-04-01 02:00,418,Corral Pass,33.4,88,36.3,24.1,5800,47.01872,-121.46464
2023-04-01 03:00,418,Corral Pass,33.4,88,36.3,23.0,5800,47.01872,-121.46464
2023-04-01 04:00,418,Corral Pass,33.4,88,36.3,22.3,5800,47.01872,-121.46464
2023-04-01 05:00,418,Corral Pass,33.4,88,36.3,21.9,5800,47.01872,-121.46464
2023-04-01 06:00,418,Corral Pass,33.4,89,36.3,21.9,5800,47.01872,-121.46464
2023-04-01 07:00,418,Corral Pass,33.4,89,36.4,22.3,5800,47.01872,-121.46464
2023-04-01 08:00,418,Corral Pass,33.5,89,36.4,22.6,5800,47.01872,-121.46464
2023-04-01 09:00,418,Corral Pass,33.6,90,36.5,23.7,5800,47.01872,-121.46464
2023-04-01 10:00,418,Corral Pass,33.6,88,36.6,23.7,5800,47.01872,-121.46464
2023-04-01 11:00,418,Corral Pass,33.7,90,36.6,27.5,5800,47.01872,-121.46464
2023-04-01 12:00,418,Corral Pass,33.7,90,36.7,24.6,5800,47.01872,-121.46464
2023-04-01 13:00,418,Corral Pass,33.8,91,36.7,25.9,5800,47.01872,-121.46464
2023-04-01 14:00,418,Corral Pass,33.8,91,36.7,27.0,5800,47.01872,-121.46464
2023-04-01 15:00,418,Corral Pass,33.9,93,36.8,24.3,5800,47.01872,-121.46464
2023-04-01 16:00,418,Corral Pass,34.0,94,36.9,25.0,5800,47.01872,-121.46464
2023-04-01 17:00,418,Corral Pass,34.1,94,36.9,23.4,5800,47.01872,-121.46464
2023-04-01 18:00,418,Corral Pass,34.1,93,37.0,21.4,5800,47.01872,-121.46464
2023-04-01 19:00,418,Corral Pass,34.3,98,37.1,21.2,5800,47.01872,-121.46464
2023-04-01 20:00,418,Corral Pass,34.4,100,37.1,20.8,5800,47.01872,-121.46464
2023-04-01 21:00,418,Corral Pass,34.4,98,37.1,19.8,5800,47.01872,-121.46464
2023-04-01 22:00,418,Corral Pass,34.4,98,37.1,19.8,5800,47.01872,-121.46464
2023-04-01 23:00,418,Corral Pass,34.4,98,37.1,19.8,5800,47.01872,-121.46464
2023-04-02 00:00,418,Corral Pass,34.4,99,37.1,19.8,5800,47.01872,-121.46464
2023-04-02 01:00,418,Corral Pass,34.4,99,37.1,19.4,5800,47.01872,-121.46464
2023-04-02 02:00,418,Corral Pass,34.4,98,37.1,19.0,5800,47.01872,-121.46464
2023-04-02 03:00,418,Corral Pass,34.4,97,37.1,19.0,5800,47.01872,-121.46464
2023-04-02 04:00,418,Corral Pass,34.4,97,37.0,18.0,5800,47.01872,-121.46464
2023-04-02 05:00,418,Corral Pass,34.4,98,37.0,19.6,5800,47.01872,-121.46464
2023-04-02 06:00,418,Corral Pass,34.4,98,37.0,19.9,5800,47.01872,-121.46464
2023-04-02 07:00,418,Corral Pass,34.4,98,37.0,21.9,5800,47.01872,-121.46464
2023-04-02 08:00,418,Corral Pass,34.4,98,37.1,22.6,5800,47.01872,-121.46464
2023-04-02 09:00,418,Corral Pass,34.5,97,37.2,25.3,5800,47.01872,-121.46464
2023-04-02 10:00,418,Corral Pass,34.5,97,37.2,28.9,5800,47.01872,-121.46464
2023-04-02 11:00,418,Corral Pass,34.5,97,37.3,30.6,5800,47.01872,-121.46464
2023-04-02 12:00,418,Corral Pass,34.6,97,37.3,29.3,5800,47.01872,-121.46464
2023-04-02 13:00,418,Corral Pass,34.6,95,37.3,25.9,5800,47.01872,-121.46464
2023-04-02 14:00,418,Corral Pass,34.6,98,37.4,23.7,5800,47.01872,-121.46464
2023-04-02 15:00,418,Corral Pass,34.7,98,37.4,23.5,5800,47.01872,-121.46464
2023-04-02 16:00,418,Corral Pass,34.8,100,37.5,24.3,5800,47.01872,-121.46464
2023-04-02 17:00,418,Corral Pass,35.0,100,37.6,22.8,5800,47.01872,-121.46464
2023-04-02 18:00,418,Corral Pass,35.0,101,37.6,21.9,5800,47.01872,-121.46464
2023-04-02 19:00,418,Corral Pass,34.9,101,37.6,20.3,5800,47.01872,-121.46464
2023-04-02 20:00,418,Corral Pass,34.9,101,37.6,19.0,5800,47.01872,-121.46464
2023-04-02 21:00,418,Corral Pass,34.8,99,37.5,18.0,5800,47.01872,-121.46464
2023-04-02 22:00,418,Corral Pass,34.8,98,37.5,18.9,5800,47.01872,-121.46464
2023-04-02 23:00,418,Corral Pass,34.8,100,37.5,18.5,5800,47.01872,-121.46464
2023-04-03 00:00,418,Corral Pass,34.8,100,37.5,18.9,5800,47.01872,-121.46464
2023-04-03 01:00,418,Corral Pass,34.8,100,37.5,19.4,5800,47.01872,-121.46464
2023-04-03 02:00,418,Corral Pass,34.8,100,37.5,18.9,5800,47.01872,-121.46464
2023-04-03 03:00,418,Corral Pass,34.8,100,37.4,18.7,5800,47.01872,-121.46464
2023-04-03 04:00,418,Corral Pass,34.8,100,37.4,18.9,5800,47.01872,-121.46464
2023-04-03 05:00,418,Corral Pass,34.8,100,37.4,18.9,5800,47.01872,-121.46464
2023-04-03 06:00,418,Corral Pass,34.7,100,37.4,18.7,5800,47.01872,-121.46464
2023-04-03 07:00,418,Corral Pass,34.7,99,37.4,20.7,5800,47.01872,-121.46464
2023-04-03 08:00,418,Corral Pass,34.8,99,37.5,22.1,5800,47.01872,-121.46464
2023-04-03 09:00,418,Corral Pass,34.8,99,37.6,22.8,5800,47.01872,-121.46464
2023-04-03 10:00,418,Corral Pass,34.8,99,37.6,21.9,5800,47.01872,-121.46464
2023-04-03 11:00,418,Corral Pass,34.8,99,37.6,26.4,5800,47.01872,-121.46464
2023-04-03 12:00,418,Corral Pass,34.9,98,37.7,25.9,5800,47.01872,-121.46464
2023-04-03 13:00,418,Corral Pass,34.9,98,37.7,26.1,5800,47.01872,-121.46464
2023-04-03 14:00,418,Corral Pass,34.9,98,37.7,27.0,5800,47.01872,-121.46464
2023-04-03 15:00,418,Corral Pass,35.0,98,37.7,26.2,5800,47.01872,-121.46464
2023-04-03 16:00,418,Corral Pass,35.0,99,37.7,24.6,5800,47.01872,-121.46464
2023-04-03 17:00,418,Corral Pass,35.0,98,37.7,23.7,5800,47.01872,-121.46464
2023-04-03 18:00,418,Corral Pass,35.0,98,37.7,22.5,5800,47.01872,-121.46464
2023-04-03 19:00,418,Corral Pass,34.9,98,37.7,21.7,5800,47.01872,-121.46464
2023-04-03 20:00,418,Corral Pass,34.8,98,37.6,21.6,5800,47.01872,-121.46464
2023-04-03 21:00,418,Corral Pass,34.8,98,37.6,21.6,5800,47.01872,-121.46464
2023-04-03 22:00,418,Corral Pass,34.8,98,37.6,21.4,5800,47.01872,-121.46464
2023-04-03 23:00,418,Corral Pass,34.9,99,37.6,21.6,5800,47.01872,-121.46464
2023-04-04 00:00,418,Corral Pass,35.0,100,37.7,21.2,5800,47.01872,-121.46464
2023-04-04 01:00,418,Corral Pass,35.0,101,37.8,21.0,5800,47.01872,-121.46464
2023-04-04 02:00,418,Corral Pass,35.0,100,37.7,17.2,5800,47.01872,-121.46464
2023-04-04 03:00,418,Corral Pass,35.0,100,37.7,19.6,5800,47.01872,-121.46464
2023-04-04 04:00,418,Corral Pass,35.0,100,37.7,19.6,5800,47.01872,-121.46464
2023-04-04 05:00,418,Corral Pass,35.0,100,37.7,18.7,5800,47.01872,-121.46464
2023-04-04 06:00,418,Corral Pass,35.0,100,37.7,18.3,5800,47.01872,-121.46464
2023-04-04 07:00,418,Corral Pass,35.0,100,37.7,21.0,5800,47.01872,-121.46464
2023-04-04 08:00,418,Corral Pass,35.0,100,37.8,21.4,5800,47.01872,-121.46464
2023-04-04 09:00,418,Corral Pass,35.0,99,37.8,23.2,5800,47.01872,-121.46464
2023-04-04 10:00,418,Corral Pass,35.0,99,37.8,25.3,5800,47.01872,-121.46464
2023-04-04 11:00,418,Corral Pass,35.0,99,37.9,29.3,5800,47.01872,-121.46464
2023-04-04 12:00,418,Corral Pass,35.1,98,37.9,30.0,5800,47.01872,-121.46464
2023-04-04 13:00,418,Corral Pass,35.1,99,37.9,26.6,5800,47.01872,-121.46464
2023-04-04 14:00,418,Corral Pass,35.1,99,37.9,26.2,5800,47.01872,-121.46464
2023-04-04 15:00,418,Corral Pass,35.1,98,37.9,26.6,5800,47.01872,-121.46464
2023-04-04 16:00,418,Corral Pass,35.1,98,37.9,28.2,5800,47.01872,-121.46464
2023-04-04 17:00,418,Corral Pass,35.1,98,37.9,25.3,5800,47.01872,-121.46464
2023-04-04 18:00,418,Corral Pass,35.1,98,37.9,24.4,5800,47.01872,-121.46464
2023-04-04 19:00,418,Corral Pass,35.1,98,37.9,23.0,5800,47.01872,-121.46464
2023-04-04 20:00,418,Corral Pass,35.0,98,37.8,20.5,5800,47.01872,-121.46464
2023-04-04 21:00,418,Corral Pass,35.0,98,37.8,22.1,5800,47.01872,-121.46464
2023-04-04 22:00,418,Corral Pass,35.0,98,37.8,22.1,5800,47.01872,-121.46464
2023-04-04 23:00,418,Corral Pass,35.0,98,37.8,22.3,5800,47.01872,-121.46464
2023-04-05 00:00,418,Corral Pass,35.0,98,37.8,20.5,5800,47.01872,-121.46464
2023-04-05 01:00,418,Corral Pass,34.9,98,37.7,20.3,5800,47.01872,-121.46464
2023-04-05 02:00,418,Corral Pass,34.9,98,37.7,19.4,5800,47.01872,-121.46464
2023-04-05 03:00,418,Corral Pass,34.9,98,37.7,19.4,5800,47.01872,-121.46464
2023-04-05 04:00,418,Corral Pass,34.9,98,37.6,19.9,5800,47.01872,-121.46464
2023-04-05 05:00,418,Corral Pass,34.8,98,37.6,19.6,5800,47.01872,-121.46464
2023-04-05 06:00,418,Corral Pass,34.8,98,37.6,20.1,5800,47.01872,-121.46464
2023-04-05 07:00,418,Corral Pass,34.8,98,37.6,21.9,5800,47.01872,-121.46464
2023-04-05 08:00,418,Corral Pass,34.9,97,37.7,28.2,5800,47.01872,-121.46464
2023-04-05 09:00,418,Corral Pass,34.9,96,37.7,28.8,5800,47.01872,-121.46464
2023-04-05 10:00,418,Corral Pass,35.0,97,37.8,31.3,5800,47.01872,-121.46464
2023-04-05 11:00,418,Corral Pass,35.1,97,37.9,32.7,5800,47.01872,-121.46464
2023-04-05 12:00,418,Corral Pass,35.1,97,37.9,33.8,5800,47.01872,-121.46464
2023-04-05 13:00,418,Corral Pass,35.1,96,38.0,34.5,5800,47.01872,-121.46464
2023-04-05 14:00,418,Corral Pass,35.1,96,38.0,34.2,5800,47.01872,-121.46464
2023-04-05 15:00,418,Corral Pass,35.2,96,38.0,34.7,5800,47.01872,-121.46464
2023-04-05 16:00,418,Corral Pass,35.2,96,38.0,35.1,5800,47.01872,-121.46464
2023-04-05 17:00,418,Corral Pass,35.2,96,38.0,33.1,5800,47.01872,-121.46464
2023-04-05 18:00,418,Corral Pass,35.2,96,38.0,29.8,5800,47.01872,-121.46464
2023-04-05 19:00,418,Corral Pass,35.2,96,38.0,27.5,5800,47.01872,-121.46464
2023-04-05 20:00,418,Corral Pass,35.1,96,37.9,26.8,5800,47.01872,-121.46464
2023-04-05 21:00,418,Corral Pass,35.0,96,37.9,29.8,5800,47.01872,-121.46464
2023-04-05 22:00,418,Corral Pass,35.0,96,37.9,28.9,5800,47.01872,-121.46464
2023-04-05 23:00,418,Corral Pass,35.0,96,37.9,30.6,5800,47.01872,-121.46464
2023-04-06 00:00,418,Corral Pass,35.0,96,37.9,31.1,5800,47.01872,-121.46464
2023-04-06 01:00,418,Corral Pass,35.1,96,37.9,30.4,5800,47.01872,-121.46464
2023-04-06 02:00,418,Corral Pass,35.1,96,37.9,30.0,5800,47.01872,-121.46464
2023-04-06 03:00,418,Corral Pass,35.1,96,37.9,31.8,5800,47.01872,-121.46464
2023-04-06 04:00,418,Corral Pass,35.1,96,37.9,33.1,5800,47.01872,-121.46464
2023-04-06 05:00,418,Corral Pass,35.1,96,37.9,33.1,5800,47.01872,-121.46464
2023-04-06 06:00,418,Corral Pass,35.1,96,37.9,33.3,5800,47.01872,-121.46464
2023-04-06 07:00,418,Corral Pass,35.1,96,37.9,34.0,5800,47.01872,-121.46464
2023-04-06 08:00,418,Corral Pass,35.1,95,37.9,34.3,5800,47.01872,-121.46464
2023-04-06 09:00,418,Corral Pass,35.1,96,38.0,35.4,5800,47.01872,-121.46464
2023-04-06 10:00,418,Corral Pass,35.1,96,38.0,35.2,5800,47.01872,-121.46464
2023-04-06 11:00,418,Corral Pass,35.2,95,38.0,36.1,5800,47.01872,-121.46464
2023-04-06 12:00,418,Corral Pass,35.2,95,38.0,36.9,5800,47.01872,-121.46464
2023-04-06 13:00,418,Corral Pass,35.2,95,38.0,37.0,5800,47.01872,-121.46464
2023-04-06 14:00,418,Corral Pass,35.2,95,38.0,37.4,5800,47.01872,-121.46464
2023-04-06 15:00,418,Corral Pass,35.2,94,38.0,36.1,5800,47.01872,-121.46464
2023-04-06 16:00,418,Corral Pass,35.3,95,38.0,36.1,5800,47.01872,-121.46464
2023-04-06 17:00,418,Corral Pass,35.3,94,38.1,35.4,5800,47.01872,-121.46464
2023-04-06 18:00,418,Corral Pass,35.3,95,38.1,35.2,5800,47.01872,-121.46464
2023-04-06 19:00,418,Corral Pass,35.3,93,38.1,35.1,5800,47.01872,-121.46464
2023-04-06 20:00,418,Corral Pass,35.3,94,38.1,34.5,5800,47.01872,-121.46464
2023-04-06 21:00,418,Corral Pass,35.4,95,38.1,34.3,5800,47.01872,-121.46464
2023-04-06 22:00,418,Corral Pass,35.4,94,38.1,35.4,5800,47.01872,-121.46464
2023-04-06 23:00,418,Corral Pass,35.4,96,38.1,35.6,5800,47.01872,-121.46464
2023-04-07 00:00,418,Corral Pass,35.4,96,38.1,35.8,5800,47.01872,-121.46464
2023-04-07 01:00,418,Corral Pass,35.4,96,38.1,35.6,5800,47.01872,-121.46464
2023-04-07 02:00,418,Corral Pass,35.4,95,38.1,34.2,5800,47.01872,-121.46464
2023-04-07 03:00,418,Corral Pass,35.4,95,38.1,33.4,5800,47.01872,-121.46464
2023-04-07 04:00,418,Corral Pass,35.4,95,38.1,33.1,5800,47.01872,-121.46464
2023-04-07 05:00,418,Corral Pass,35.4,94,38.1,32.9,5800,47.01872,-121.46464
2023-04-07 06:00,418,Corral Pass,35.4,170,38.1,32.9,5800,47.01872,-121.46464
2023-04-07 07:00,418,Corral Pass,35.4,95,38.1,33.8,5800,47.01872,-121.46464
2023-04-07 08:00,418,Corral Pass,35.4,95,38.2,34.2,5800,47.01872,-121.46464
2023-04-07 09:00,418,Corral Pass,35.4,95,38.2,36.3,5800,47.01872,-121.46464
2023-04-07 10:00,418,Corral Pass,35.5,95,38.3,36.3,5800,47.01872,-121.46464
2023-04-07 11:00,418,Corral Pass,35.6,93,38.3,36.5,5800,47.01872,-121.46464
2023-04-07 12:00,418,Corral Pass,35.6,96,38.4,36.0,5800,47.01872,-121.46464
2023-04-07 13:00,418,Corral Pass,35.8,94,38.5,36.9,5800,47.01872,-121.46464
2023-04-07 14:00,418,Corral Pass,35.8,96,38.5,39.2,5800,47.01872,-121.46464
