Date PDT,Temp F,PcpAc in,∆Pcp in,SWE in,∆SWE  in,SnoHt in,∆SnoHt in
Nov 2 15:00,27,3.8,0.2,1.6,0.1,,
Nov 2 14:00,29,3.7,0.1,1.5,0,,
Nov 2 13:00,28,3.7,0.1,1.5,0,,
Nov 2 12:00,29,3.7,0.1,1.4,-0.1,,
Nov 2 11:00,27,3.7,0.2,1.4,-0.1,,
Nov 2 10:00,27,3.7,0.2,1.4,0,,
Nov 2 9:00,26,3.7,0.2,1.4,0,,
Nov 2 8:00,25,3.7,0.2,1.4,0,,
Nov 2 7:00,25,3.7,0.2,1.4,0,,
Nov 2 6:00,25,3.7,0.2,1.4,0,,
Nov 2 5:00,25,3.7,0.2,1.4,-0.1,,
Nov 2 4:00,26,3.7,0.2,1.4,-0.1,,
Nov 2 3:00,25,3.7,0.2,1.4,-0.1,,
Nov 2 2:00,27,3.7,0.3,1.4,-0.1,,
Nov 2 1:00,27,3.7,0.3,1.4,0,5,2
Nov 2 0:00,27,3.6,0.2,1.4,0,,
Nov 1 23:00,26,3.6,0.2,1.4,0,,
Nov 1 22:00,27,3.6,0.2,1.5,0.1,,
Nov 1 21:00,28,3.6,0.2,1.5,0.1,,
Nov 1 20:00,28,3.6,0.2,1.5,0.2,,
Nov 1 19:00,28,3.6,0.2,1.5,0.2,,
Nov 1 18:00,29,3.6,0.2,1.5,0.2,,
Nov 1 17:00,29,3.6,0.2,1.5,0.1,,
Nov 1 16:00,30,3.6,0.2,1.5,0.1,,
Nov 1 15:00,32,3.6,0.2,1.5,0.1,,
Nov 1 14:00,31,3.6,0.2,1.5,0.1,,
Nov 1 13:00,31,3.6,0.3,1.5,0.1,,
Nov 1 12:00,33,3.6,0.3,1.5,0,,
Nov 1 11:00,30,3.5,0.2,1.5,0,,
Nov 1 10:00,29,3.5,0.3,1.4,-0.1,,
Nov 1 9:00,29,3.5,0.4,1.4,-0.1,,
Nov 1 8:00,29,3.5,0.4,1.4,-0.1,,
Nov 1 7:00,29,3.5,0.5,1.4,-0.1,,
Nov 1 6:00,29,3.5,0.6,1.4,-0.1,,
Nov 1 5:00,29,3.5,0.6,1.5,0,,
Nov 1 4:00,30,3.5,0.7,1.5,0,,
Nov 1 3:00,30,3.5,0.8,1.5,-0.1,,
Nov 1 2:00,30,3.4,0.7,1.5,-0.1,,
Nov 1 1:00,31,3.4,0.8,1.4,-0.2,3,1
Nov 1 0:00,31,3.4,0.8,1.4,-0.2,,
Oct 31 23:00,31,3.4,0.8,1.4,-0.3,,
Oct 31 22:00,32,3.4,0.8,1.4,-0.3,-4,-6
Oct 31 21:00,32,3.4,0.9,1.4,-0.3,1,-1
Oct 31 20:00,33,3.4,0.9,1.3,-0.4,3,-1
Oct 31 19:00,34,3.4,0.9,1.3,-0.4,3,0
Oct 31 18:00,34,3.4,0.9,1.3,-0.4,3,1
Oct 31 17:00,35,3.4,0.9,1.4,-0.3,3,0
Oct 31 16:00,36,3.4,0.9,1.4,-0.3,3,0
Oct 31 15:00,37,3.4,0.9,1.4,-0.4,3,-1
Oct 31 14:00,38,3.4,0.9,1.4,-0.4,3,0
Oct 31 13:00,38,3.3,0.8,1.4,-0.4,3,-1
Oct 31 12:00,38,3.3,0.8,1.5,-0.3,3,-1
Oct 31 11:00,36,3.3,0.8,1.5,-0.2,3,-2
Oct 31 10:00,36,3.2,0.7,1.5,-0.2,2,-1
Oct 31 9:00,37,3.1,0.6,1.5,-0.2,3,-1
Oct 31 8:00,37,3.1,0.6,1.5,-0.2,3,-1
Oct 31 7:00,37,3,0.5,1.5,-0.2,3,-1
Oct 31 6:00,37,2.9,0.4,1.5,-0.2,2,-2
Oct 31 5:00,40,2.9,0.4,1.5,-0.2,3,-2
Oct 31 4:00,41,2.8,0.3,1.5,-0.2,4,-1
Oct 31 3:00,41,2.7,0.2,1.6,-0.1,3,-2
Oct 31 2:00,40,2.7,0.2,1.6,-0.1,3,-1
Oct 31 1:00,41,2.6,0.1,1.6,-0.1,2,-3
Oct 31 0:00,41,2.6,0.1,1.6,-0.1,1,-3
Oct 30 23:00,41,2.6,0.1,1.7,0,3,-1
Oct 30 22:00,40,2.6,0.1,1.7,0,2,-2
Oct 30 21:00,38,2.5,0,1.7,0,2,-2
Oct 30 20:00,41,2.5,0,1.7,0,4,-1
Oct 30 19:00,40,2.5,0,1.7,-0.1,3,-2
Oct 30 18:00,40,2.5,0,1.7,-0.1,2,-3
Oct 30 17:00,40,2.5,0,1.7,-0.1,3,-2
Oct 30 16:00,39,2.5,0,1.7,-0.1,3,-2
Oct 30 15:00,38,2.5,0.1,1.8,0,4,-1
Oct 30 14:00,38,2.5,0,1.8,0,3,-1
Oct 30 13:00,40,2.5,0,1.8,0.1,4,-1
Oct 30 12:00,40,2.5,0,1.8,0.1,4,-1
Oct 30 11:00,38,2.5,0,1.7,0,5,0
Oct 30 10:00,35,2.5,0,1.7,0,3,-3
Oct 30 9:00,34,2.5,0,1.7,0,4,-2
Oct 30 8:00,35,2.5,0,1.7,0,4,-1
Oct 30 7:00,35,2.5,0,1.7,0,4,-1
Oct 30 6:00,35,2.5,0,1.7,0,4,-1
Oct 30 5:00,36,2.5,0,1.7,0,5,-1
Oct 30 4:00,36,2.5,0,1.7,0,5,-1
Oct 30 3:00,37,2.5,0,1.7,0,5,0
Oct 30 2:00,37,2.5,0,1.7,0,4,-1
Oct 30 1:00,37,2.5,0,1.7,0,5,-1
Oct 30 0:00,38,2.5,0,1.7,0,4,-1
Oct 29 23:00,38,2.5,0,1.7,0,4,-1
Oct 29 22:00,39,2.5,0,1.7,0,4,-2
Oct 29 21:00,39,2.5,0,1.7,0,4,-2
Oct 29 20:00,39,2.5,0,1.7,0,5,-1
Oct 29 19:00,39,2.5,0,1.8,0.1,5,-1
Oct 29 18:00,38,2.5,0,1.8,0.1,5,-1
Oct 29 17:00,40,2.5,0,1.8,0,5,-1
Oct 29 16:00,40,2.5,0,1.8,0,5,-1
Oct 29 15:00,42,2.4,-0.1,1.8,0,5,-1
Oct 29 14:00,41,2.5,0,1.8,0,4,-1
Oct 29 13:00,42,2.5,0,1.7,-0.1,5,-1
Oct 29 12:00,41,2.5,0,1.7,-0.1,5,-1
Oct 29 11:00,40,2.5,0,1.7,-0.1,5,-1
Oct 29 10:00,38,2.5,0,1.7,-0.1,6,-1
Oct 29 9:00,35,2.5,0,1.7,-0.1,6,-1
Oct 29 8:00,33,2.5,0,1.7,-0.1,5,-2
Oct 29 7:00,32,2.5,0.1,1.7,-0.1,5,0
Oct 29 6:00,32,2.5,0.1,1.7,-0.1,5,-1
Oct 29 5:00,32,2.5,0.1,1.7,-0.1,6,0
Oct 29 4:00,35,2.5,0.1,1.7,-0.1,6,-1
Oct 29 3:00,35,2.5,0.1,1.7,-0.1,5,-3
Oct 29 2:00,34,2.5,0.1,1.7,-0.1,5,-2
Oct 29 1:00,37,2.5,0.1,1.7,-0.1,6,-1
Oct 29 0:00,37,2.5,0.1,1.7,-0.1,5,-3
Oct 28 23:00,37,2.5,0.1,1.7,-0.1,5,-2
Oct 28 22:00,37,2.5,0.1,1.7,-0.1,6,-1
Oct 28 21:00,37,2.5,0.1,1.7,-0.1,6,-1
Oct 28 20:00,38,2.5,0.1,1.7,-0.1,6,0
Oct 28 19:00,37,2.5,0.1,1.7,-0.1,6,0
Oct 28 18:00,34,2.5,0.1,1.7,-0.1,6,-1
Oct 28 17:00,36,2.5,0.1,1.8,0,6,0
Oct 28 16:00,38,2.5,0.1,1.8,0,6,0
Oct 28 15:00,38,2.5,0.1,1.8,0,6,1
Oct 28 14:00,38,2.5,0.1,1.8,0,5,-2
Oct 28 13:00,40,2.5,0.1,1.8,0,6,0
Oct 28 12:00,39,2.5,0.1,1.8,0,6,1
Oct 28 11:00,39,2.5,0.1,1.8,0,6,
Oct 28 10:00,36,2.5,0.1,1.8,0,7,
Oct 28 9:00,35,2.5,0.1,1.8,0.1,7,
Oct 28 8:00,35,2.5,0.1,1.8,0.1,7,
Oct 28 7:00,37,2.4,0,1.8,0.1,5,
Oct 28 6:00,38,2.4,0,1.8,0.1,6,
Oct 28 5:00,37,2.4,0,1.8,0.1,6,
Oct 28 4:00,39,2.4,0,1.8,0,7,
Oct 28 3:00,39,2.4,0,1.8,0,8,
Oct 28 2:00,39,2.4,0,1.8,0,7,
Oct 28 1:00,39,2.4,0,1.8,0,7,0
Oct 28 0:00,38,2.4,0,1.8,0,8,
Oct 27 23:00,38,2.4,0,1.8,0,7,
Oct 27 22:00,36,2.4,0,1.8,0,7,
Oct 27 21:00,36,2.4,0,1.8,0,7,
Oct 27 20:00,36,2.4,0,1.8,0,6,
Oct 27 19:00,36,2.4,0,1.8,0,6,
Oct 27 18:00,36,2.4,0,1.8,0,7,
Oct 27 17:00,36,2.4,0,1.8,0,6,
Oct 27 16:00,37,2.4,0,1.8,0,6,
Oct 27 15:00,36,2.4,0,1.8,0,5,
Oct 27 14:00,36,2.4,0,1.8,0,7,
Oct 27 13:00,35,2.4,0,1.8,0,6,
Oct 27 12:00,35,2.4,0,1.8,0,5,
Oct 27 11:00,35,2.4,0,1.8,0,,
Oct 27 10:00,34,2.4,,1.8,0,,
Oct 27 9:00,33,2.4,,1.7,-0.1,,
Oct 27 8:00,33,2.4,,1.7,-0.1,,
Oct 27 7:00,33,2.4,,1.7,-0.1,,
Oct 27 6:00,34,2.4,,1.7,-0.1,,
Oct 27 5:00,33,2.4,,1.7,-0.1,,
Oct 27 4:00,30,2.4,,1.8,0,,
Oct 27 3:00,31,2.4,,1.8,0,,
Oct 27 2:00,31,2.4,,1.8,0,,
Oct 27 1:00,31,2.4,0,1.8,0,7,0
Oct 27 0:00,31,2.4,,1.8,0,,
Oct 26 23:00,32,2.4,,1.8,0.1,,
Oct 26 22:00,31,2.4,,1.8,0.1,,
Oct 26 21:00,31,2.4,,1.8,0.1,,
Oct 26 20:00,30,2.4,,1.8,0.1,,
Oct 26 19:00,29,2.4,,1.8,0.2,,
Oct 26 18:00,29,2.4,,1.8,0.3,,
Oct 26 17:00,31,2.4,,1.8,0.4,,
Oct 26 16:00,32,2.4,,1.8,0.5,,
Oct 26 15:00,32,2.4,,1.8,0.6,,
Oct 26 14:00,34,2.4,0.7,1.8,0.6,,
Oct 26 13:00,32,2.4,0.7,1.8,0.6,,
Oct 26 12:00,33,2.4,0.7,1.8,0.6,,
Oct 26 11:00,31,2.4,0.7,1.8,0.6,,
Oct 26 10:00,30,,,1.8,0.7,,
Oct 26 9:00,28,,,1.8,0.7,,
Oct 26 8:00,29,,,1.8,0.7,,
Oct 26 7:00,29,,,1.8,0.7,,
Oct 26 6:00,29,,,1.8,0.7,,
Oct 26 5:00,30,,,1.8,0.7,,
Oct 26 4:00,30,,,1.8,0.6,,
Oct 26 3:00,30,,,1.8,0.6,,
Oct 26 2:00,30,,,1.8,0.6,,
Oct 26 1:00,30,2.4,0.7,1.8,0.6,7,2
Oct 26 0:00,31,,,1.8,0.6,,
Oct 25 23:00,31,,,1.7,0.5,,
Oct 25 22:00,31,,,1.7,0.5,,
Oct 25 21:00,31,,,1.7,0.5,,
Oct 25 20:00,32,,,1.7,0.5,,
Oct 25 19:00,33,,,1.6,0.4,,
Oct 25 18:00,33,,,1.5,0.3,,
Oct 25 17:00,33,,,1.4,0.2,,
Oct 25 16:00,33,,,1.3,0.2,,
Oct 25 15:00,33,,,1.2,0.1,,
Oct 25 14:00,34,1.7,0.2,1.2,0.1,,
Oct 25 13:00,35,1.7,0.2,1.2,0.1,0,-4
Oct 25 12:00,35,1.7,0.2,1.2,0.1,,
Oct 25 11:00,35,1.7,0.2,1.2,0.2,,
Oct 25 10:00,34,1.7,0.3,1.1,0.1,,
Oct 25 9:00,33,1.7,0.3,1.1,0.2,,
Oct 25 8:00,31,1.7,0.4,1.1,0.3,,
Oct 25 7:00,30,1.7,0.4,1.1,0.3,,
Oct 25 6:00,31,1.7,0.5,1.1,0.4,,
Oct 25 5:00,31,1.7,0.5,1.1,0.5,0,1
Oct 25 4:00,31,1.7,0.5,1.2,0.6,,
Oct 25 3:00,32,1.7,0.5,1.2,0.6,,
Oct 25 2:00,32,1.7,0.5,1.2,0.6,,
Oct 25 1:00,32,1.7,0.6,1.2,0.6,5,3
Oct 25 0:00,32,1.7,0.6,1.2,0.6,,
Oct 24 23:00,32,1.7,0.5,1.2,0.6,,
Oct 24 22:00,32,1.7,0.6,1.2,0.6,,
Oct 24 21:00,33,1.7,0.6,1.2,0.6,,
Oct 24 20:00,33,1.7,0.6,1.2,0.6,,
Oct 24 19:00,34,1.7,0.5,1.2,0.5,,
Oct 24 18:00,34,1.6,0.5,1.2,0.5,,
Oct 24 17:00,34,1.6,0.4,1.2,0.5,,
Oct 24 16:00,34,1.6,0.5,1.1,0.4,,
Oct 24 15:00,34,1.5,0.4,1.1,0.4,2,2
Oct 24 14:00,35,1.5,0.4,1.1,0.4,4,
Oct 24 13:00,36,1.5,0.3,1.1,0.4,4,5
Oct 24 12:00,36,1.5,0.4,1.1,0.4,5,
Oct 24 11:00,36,1.5,0.4,1,0.3,4,
Oct 24 10:00,35,1.4,0.3,1,0.3,3,
Oct 24 9:00,34,1.4,0.3,0.9,0.2,1,
Oct 24 8:00,34,1.3,0.2,0.8,0.1,,
Oct 24 7:00,34,1.3,0.2,0.8,0.1,,
Oct 24 6:00,34,1.2,0.1,0.7,0,,
Oct 24 5:00,33,1.2,0.1,0.6,-0.1,-1,
Oct 24 4:00,31,1.2,0.1,0.6,-0.1,1,
Oct 24 3:00,31,1.2,0.1,0.6,-0.1,2,
Oct 24 2:00,31,1.2,0.1,0.6,-0.1,2,
Oct 24 1:00,32,1.1,0,0.6,-0.1,2,0
Oct 24 0:00,32,1.1,0,0.6,-0.1,2,
Oct 23 23:00,32,1.2,0.1,0.6,-0.1,2,
Oct 23 22:00,32,1.1,0,0.6,-0.1,2,
Oct 23 21:00,31,1.1,0,0.6,-0.1,2,
Oct 23 20:00,32,1.1,0,0.6,-0.1,2,
Oct 23 19:00,32,1.2,0.2,0.7,0.1,2,
Oct 23 18:00,32,1.1,0.1,0.7,0.1,3,
Oct 23 17:00,33,1.2,0.2,0.7,0.1,3,
Oct 23 16:00,35,1.1,0.1,0.7,0.1,2,
Oct 23 15:00,35,1.1,0.1,0.7,0.1,0,
Oct 23 14:00,37,1.1,0.2,0.7,0.1,,
Oct 23 13:00,40,1.2,0.2,0.7,0.1,-1,
Oct 23 12:00,38,1.1,0.2,0.7,0.1,,
Oct 23 11:00,31,1.1,0.2,0.7,0.1,,
Oct 23 10:00,31,1.1,0.4,0.7,0.2,,
Oct 23 9:00,30,1.1,0.4,0.7,0.2,,
Oct 23 8:00,30,1.1,0.5,0.7,0.2,,
Oct 23 7:00,30,1.1,0.5,0.7,0.2,,
Oct 23 6:00,30,1.1,0.5,0.7,0.2,,
Oct 23 5:00,30,1.1,0.5,0.7,0.2,,
Oct 23 4:00,30,1.1,0.5,0.7,0.2,,
Oct 23 3:00,30,1.1,0.5,0.7,0.3,,
Oct 23 2:00,30,1.1,0.5,0.7,0.3,,
Oct 23 1:00,30,1.1,0.5,0.7,0.3,2,-1
Oct 23 0:00,30,1.1,0.6,0.7,0.3,,
Oct 22 23:00,30,1.1,0.6,0.7,0.3,,
Oct 22 22:00,30,1.1,0.6,0.7,0.3,,
Oct 22 21:00,30,1.1,0.6,0.7,0.3,,
Oct 22 20:00,31,1.1,0.6,0.7,0.4,,
Oct 22 19:00,31,1,0.5,0.6,0.3,,
Oct 22 18:00,31,1,0.6,0.6,0.3,,
Oct 22 17:00,31,1,0.6,0.6,0.3,,
Oct 22 16:00,33,1,0.6,0.6,0.3,,
Oct 22 15:00,33,1,0.7,0.6,0.4,,
Oct 22 14:00,34,0.9,0.6,0.6,0.4,,
Oct 22 13:00,33,1,0.8,0.6,0.5,,
Oct 22 12:00,34,0.9,0.8,0.6,0.6,,
Oct 22 11:00,33,0.9,0.8,0.6,0.6,,
Oct 22 10:00,31,0.7,0.6,0.5,0.5,,
Oct 22 9:00,31,0.7,0.6,0.5,0.5,,
Oct 22 8:00,30,0.6,0.5,0.5,0.5,,
Oct 22 7:00,30,0.6,0.5,0.5,0.5,,
Oct 22 6:00,30,0.6,0.5,0.5,0.5,,
Oct 22 5:00,31,0.6,0.5,0.5,0.5,,
Oct 22 4:00,31,0.6,0.5,0.5,0.5,,
Oct 22 3:00,31,0.6,0.5,0.4,0.4,,
Oct 22 2:00,32,0.6,0.5,0.4,0.4,,
Oct 22 1:00,32,0.6,0.5,0.4,0.4,3,3
Oct 22 0:00,33,0.5,0.4,0.4,0.4,,
Oct 21 23:00,33,0.5,0.4,0.4,0.4,,
Oct 21 22:00,32,0.5,0.5,0.4,0.4,,
Oct 21 21:00,33,0.5,0.5,0.4,0.4,,
Oct 21 20:00,33,0.5,0.5,0.3,0.3,,
Oct 21 19:00,33,0.5,0.5,0.3,0.3,,
Oct 21 18:00,33,0.4,0.5,0.3,0.3,,
Oct 21 17:00,34,0.4,0.6,0.3,0.3,,
Oct 21 16:00,34,0.4,0.6,0.3,0.3,,
Oct 21 14:00,35,0.3,0.4,0.2,0.2,-2,-1
Oct 21 13:00,35,0.2,0.3,0.1,0.1,-1,0
Oct 21 12:00,36,0.1,0.2,0,0,0,1
Oct 21 11:00,39,0.1,0.1,0,0,0,0
Oct 21 10:00,37,0.1,0.1,0,0,0,0
Oct 21 9:00,36,0.1,0.1,0,-0.1,0,0
Oct 21 8:00,39,0.1,0,0,0,0,0
Oct 21 7:00,42,0.1,0,0,0,0,0
Oct 21 6:00,40,0.1,0,0,0,0,0
Oct 21 5:00,38,0.1,0,0,0,0,0
Oct 21 4:00,40,0.1,0,0,0,0,0
Oct 21 3:00,36,0.1,0,0,0,0,0
Oct 21 2:00,36,0.1,0,0,0,0,0
Oct 21 1:00,38,0.1,0,0,0,0,0
Oct 21 0:00,41,0.1,0.1,0,0,0,0
Oct 20 23:00,42,0.1,0.1,0,0,0,0
Oct 20 22:00,42,0,0,0,0,0,0
Oct 20 21:00,44,0,0,0,0,0,0
Oct 20 20:00,46,0,0.1,0,0,0,0
Oct 20 19:00,46,0,0.1,0,0,0,0
Oct 20 18:00,47,-0.1,0.1,0,0,0,0
Oct 20 17:00,51,-0.2,0.1,0,0.1,0,1
Oct 20 16:00,56,-0.2,0.2,0,0.1,-2,0
Oct 20 15:00,56,-0.2,0.2,0,0.1,-1,1
Oct 20 14:00,55,-0.1,0.1,0,0,-1,0
Oct 20 13:00,54,-0.1,0,0,0,-1,0
Oct 20 12:00,53,-0.1,-0.1,0,0,-1,0
Oct 20 11:00,54,0,0,0,0,0,0
Oct 20 10:00,55,0,-0.1,0,-0.1,0,0
Oct 20 9:00,51,0,-0.1,0.1,0,0,0
Oct 20 8:00,52,0.1,0,0,-0.1,0,0
Oct 20 7:00,51,0.1,0,0,-0.1,0,0
Oct 20 6:00,51,0.1,0,0,-0.1,0,0
Oct 20 5:00,50,0.1,0,0,-0.1,0,0
Oct 20 4:00,49,0.1,0,0,-0.1,0,0
Oct 20 3:00,47,0.1,0,0,-0.1,0,0
Oct 20 2:00,45,0.1,0,0,-0.1,0,0
Oct 20 1:00,46,0.1,0,0,0,0,0
Oct 20 0:00,47,0,-0.1,0,-0.1,0,0
Oct 19 23:00,47,0,-0.1,0,-0.1,0,0
Oct 19 22:00,48,0,0,0,-0.1,0,0
Oct 19 21:00,49,0,0,0,-0.1,0,0
Oct 19 20:00,53,-0.1,-0.1,0,-0.1,0,0
Oct 19 19:00,55,-0.1,0,0,-0.1,0,0
Oct 19 18:00,53,-0.2,-0.1,0,-0.1,0,0
Oct 19 17:00,56,-0.3,-0.1,-0.1,-0.2,-1,-1
Oct 19 16:00,63,-0.4,-0.1,-0.1,-0.1,-2,0
Oct 19 15:00,67,-0.4,-0.1,-0.1,-0.2,-2,0
Oct 19 14:00,67,-0.2,0,0,-0.1,-1,0
Oct 19 13:00,68,-0.1,0,0,-0.2,-1,0
Oct 19 12:00,67,0,0,0,-0.2,-1,-1
Oct 19 11:00,62,0,-0.1,0,-0.1,0,0
Oct 19 10:00,54,0.1,0,0.1,0,0,0
Oct 19 9:00,48,0.1,0,0.1,0,0,0
Oct 19 8:00,45,0.1,0,0.1,0,0,0
Oct 19 7:00,45,0.1,0,0.1,0,0,0
Oct 19 6:00,46,0.1,0,0.1,0,0,0
Oct 19 5:00,45,0.1,0,0.1,0,0,0
Oct 19 4:00,46,0.1,0,0.1,0,0,0
Oct 19 3:00,46,0.1,0,0.1,0,0,0
Oct 19 2:00,46,0.1,0,0.1,0,0,0
Oct 19 1:00,46,0.1,0,0,0,0,0
Oct 19 0:00,46,0.1,0,0.1,0,0,0
Oct 18 23:00,46,0.1,0,0.1,0,0,0
Oct 18 22:00,46,0,0,0.1,0,0,0
Oct 18 21:00,47,0,0,0.1,0,0,0
Oct 18 20:00,48,0,0,0.1,0,0,0
Oct 18 19:00,48,-0.1,0,0.1,0,0,0
Oct 18 18:00,50,-0.1,0,0.1,0,0,0
Oct 18 17:00,53,-0.2,0,0.1,0,0,1
Oct 18 16:00,65,-0.3,0,0,0,-2,1
Oct 18 15:00,67,-0.3,0,0.1,0,-2,-1
Oct 18 14:00,65,-0.2,0,0.1,0,-1,0
Oct 18 13:00,65,-0.1,0,0.2,0,-1,0
Oct 18 12:00,63,0,0,0.2,0,0,2
Oct 18 11:00,55,0.1,0,0.1,0,0,0
Oct 18 10:00,51,0.1,0,0.1,0,0,0
Oct 18 9:00,46,0.1,0,0.1,0,0,0
Oct 18 8:00,43,0.1,0,0.1,0,0,0
Oct 18 7:00,43,0.1,0,0.1,0,0,0
Oct 18 6:00,43,0.1,0,0.1,0,0,0
Oct 18 5:00,43,0.1,0,0.1,0,0,0
Oct 18 4:00,43,0.1,0,0.1,0,0,0
Oct 18 3:00,43,0.1,0,0.1,0,0,0
Oct 18 2:00,43,0.1,0,0.1,0,0,0
Oct 18 1:00,43,0.1,0,0,0,0,0
Oct 18 0:00,44,0.1,0,0.1,0,0,0
Oct 17 23:00,45,0.1,0,0.1,0,0,0
Oct 17 22:00,45,0,-0.1,0.1,0,0,0
Oct 17 21:00,46,0,0,0.1,0,0,0
Oct 17 20:00,47,0,0,0.1,0,0,0
Oct 17 19:00,48,-0.1,0,0.1,0,0,0
Oct 17 18:00,51,-0.1,0,0.1,0,0,0
Oct 17 17:00,52,-0.2,0,0.1,0.1,-1,0
Oct 17 16:00,62,-0.3,0,0,0,-3,-1
Oct 17 15:00,64,-0.3,0,0.1,0,-1,1
Oct 17 14:00,63,-0.2,-0.1,0.1,0,-1,0
Oct 17 13:00,64,-0.1,-0.1,0.2,0,-1,0
Oct 17 12:00,61,0,0,0.2,0,-2,-1
Oct 17 11:00,55,0.1,0,0.1,0,0,0
Oct 17 10:00,51,0.1,0,0.1,0,0,0
Oct 17 9:00,46,0.1,0,0.1,0,0,0
Oct 17 8:00,43,0.1,0,0.1,0,0,0
Oct 17 7:00,44,0.1,0,0.1,0,0,0
Oct 17 6:00,44,0.1,0,0.1,0,0,0
Oct 17 5:00,46,0.1,0,0.1,0,0,0
Oct 17 4:00,45,0.1,0,0.1,0,0,0
Oct 17 3:00,45,0.1,0,0.1,0,0,0
Oct 17 2:00,45,0.1,0,0.1,0,0,0
Oct 17 1:00,45,0.1,0,0,0,0,0
Oct 17 0:00,43,0.1,0,0.1,0,0,0
Oct 16 23:00,43,0.1,0.1,0.1,0,0,0
Oct 16 22:00,42,0.1,0.1,0.1,0,0,0
Oct 16 21:00,43,0,0,0.1,0,0,0
Oct 16 20:00,44,0,0.1,0.1,0,0,0
Oct 16 19:00,46,-0.1,0,0.1,0.1,0,0
Oct 16 18:00,48,-0.1,0.1,0.1,0.1,0,0
Oct 16 17:00,52,-0.2,0.1,0,0,-1,-1
Oct 16 16:00,61,-0.3,0,0,0,-2,-1
Oct 16 15:00,65,-0.3,0,0.1,0.1,-2,-1
Oct 16 14:00,64,-0.1,0.1,0.1,0,-1,-1
Oct 16 13:00,63,0,0.1,0.2,0.1,-1,0
Oct 16 12:00,60,0,0,0.2,0.1,-1,0
Oct 16 11:00,53,0.1,0.1,0.1,-0.1,0,0
Oct 16 10:00,48,0.1,0,0.1,0,0,0
Oct 16 9:00,44,0.1,0,0.1,0,0,0
Oct 16 8:00,39,0.1,0,0.1,0,0,0
Oct 16 7:00,39,0.1,0,0.1,0,0,0
Oct 16 6:00,40,0.1,0,0.1,0,0,0
Oct 16 5:00,40,0.1,0,0.1,0,0,0
Oct 16 4:00,41,0.1,0,0.1,0,0,0
Oct 16 3:00,41,0.1,0,0.1,0,0,0
Oct 16 2:00,41,0.1,0,0.1,0,0,0
Oct 16 1:00,43,0.1,0,0,0,0,0
Oct 16 0:00,44,0.1,0.1,0.1,0,0,0
Oct 15 23:00,43,0,0,0.1,0,0,0
Oct 15 22:00,44,0,0,0.1,0,0,0
Oct 15 21:00,46,0,0,0.1,0,0,-1
Oct 15 20:00,49,-0.1,0,0.1,0,0,0
Oct 15 19:00,52,-0.1,0.1,0,0,0,0
Oct 15 18:00,53,-0.2,0,0,0,0,0
Oct 15 17:00,56,-0.3,0,0,0,0,1
Oct 15 16:00,61,-0.3,0.1,0,0,-1,1
Oct 15 15:00,63,-0.3,0.1,0,0,-1,1
Oct 15 14:00,62,-0.2,0.1,0.1,0.1,0,0
Oct 15 13:00,63,-0.1,0.1,0.1,0,-1,0
Oct 15 12:00,61,0,0.1,0.1,0,-1,0
Oct 15 11:00,56,0,0,0.2,0,0,0
Oct 15 10:00,54,0.1,0,0.1,0,0,0
Oct 15 9:00,47,0.1,0,0.1,0,0,0
Oct 15 8:00,42,0.1,0,0.1,0,0,0
Oct 15 7:00,43,0.1,0,0.1,0,0,0
Oct 15 6:00,43,0.1,0,0.1,0,0,0
Oct 15 5:00,44,0.1,0,0.1,0,0,0
Oct 15 4:00,44,0.1,0,0.1,0,0,0
Oct 15 3:00,44,0.1,0,0.1,0,0,0
Oct 15 2:00,45,0.1,0,0.1,0,0,0
Oct 15 1:00,46,0.1,0,0,0,0,0
Oct 15 0:00,47,0,0,0.1,0,0,0
Oct 14 23:00,46,0,0,0.1,0,0,0
Oct 14 22:00,48,0,0,0.1,0,0,0
Oct 14 21:00,49,0,0,0.1,0,1,1
Oct 14 20:00,49,-0.1,0,0.1,0,0,0
Oct 14 19:00,49,-0.2,-0.1,0,-0.1,0,0
Oct 14 18:00,52,-0.2,0,0,0,0,0
Oct 14 17:00,57,-0.3,0,0,0,-1,0
Oct 14 16:00,67,-0.4,0,0,0,-2,1
Oct 14 15:00,66,-0.4,-0.1,0,0,-2,0
Oct 14 14:00,66,-0.3,-0.1,0,-0.1,0,1
Oct 14 13:00,67,-0.2,-0.1,0.1,0,-1,0
Oct 14 12:00,65,-0.1,-0.1,0.1,0,-1,0
Oct 14 11:00,62,0,0,0.2,0.1,0,0
Oct 14 10:00,57,0.1,0,0.1,0,0,0
Oct 14 9:00,50,0.1,0,0.1,0,0,0
Oct 14 8:00,46,0.1,0,0.1,0.1,0,0
Oct 14 7:00,46,0.1,0,0.1,0.1,0,0
Oct 14 6:00,46,0.1,0,0.1,0.1,0,0
Oct 14 5:00,47,0.1,0,0.1,0,0,0
Oct 14 4:00,47,0.1,0,0.1,0,0,0
Oct 14 3:00,47,0.1,0,0.1,0,0,0
Oct 14 2:00,48,0.1,0,0.1,0,0,0
Oct 14 1:00,47,0.1,0,0,0,0,0
Oct 14 0:00,47,0,0,0.1,0,0,0
Oct 13 23:00,47,0,0,0.1,0,0,0
Oct 13 22:00,48,0,0,0.1,0,0,0
Oct 13 21:00,48,0,0,0.1,0,0,0
Oct 13 20:00,48,-0.1,0,0.1,0,0,0
